"","imd","job_status","english_lang","uk_born","gross_income","qualification","own_home","workingstatus","ethnicity","sex","age","p_age","p_sex","p_ethn","p_workstatus","p_own_home","p_qual","p_income","p_uk","p_english","p_job","p_imd","product_p"
"8481","6","lower","Yes","No","<10000",">=level 2","No","Yes","White","Female","16-44",0.64,0.46,0.3,0.65,0.65,0.57,0.1,0.553,0.6537,0.557,0.00923111695325557,3.95342672783985e-06
"8482","6","higher","Yes","Yes",">=10000",">=level 2","Yes","No","BME","Female",">=45",0.36,0.46,0.7,0.35,0.35,0.57,0.9,0.463,0.6537,0.167,0.00923111695325557,3.39892848311405e-06
"8483","6","lower","Yes","Yes",">=10000","<=Level 1","No","Yes","BME","Female",">=45",0.36,0.46,0.7,0.65,0.65,0.43,0.9,0.463,0.6537,0.557,0.00923111695325557,2.94961256879194e-05
"8484","6","intermediate","No","No",">=10000","<=Level 1","No","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.65,0.43,0.9,0.553,0.3463,0.276,0.00923111695325557,3.79395682726096e-06
"8485","6","higher","Yes","No",">=10000",">=level 2","No","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.65,0.57,0.9,0.553,0.6537,0.167,0.00923111695325557,2.48916831858786e-05
"8486","6","higher","No","Yes",">=10000","<=Level 1","No","No","BME","Female",">=45",0.36,0.46,0.7,0.35,0.65,0.43,0.9,0.463,0.3463,0.167,0.00923111695325557,2.5226380696258e-06
"8487","6","intermediate","No","Yes",">=10000","<=Level 1","Yes","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.35,0.43,0.9,0.463,0.3463,0.276,0.00923111695325557,1.71042065338055e-06
"8488","6","higher","No","Yes",">=10000","<=Level 1","No","Yes","White","Female","16-44",0.64,0.46,0.3,0.65,0.65,0.43,0.9,0.463,0.3463,0.167,0.00923111695325557,3.56944706450453e-06
"8489","6","higher","Yes","Yes","<10000","<=Level 1","No","Yes","BME","Male",">=45",0.36,0.54,0.7,0.65,0.65,0.43,0.1,0.463,0.6537,0.167,0.00923111695325557,1.15350550071404e-06
"8490","6","lower","No","No",">=10000",">=level 2","Yes","Yes","White","Male",">=45",0.36,0.54,0.3,0.65,0.35,0.57,0.9,0.553,0.3463,0.557,0.00923111695325557,6.70198347584666e-06
"8491","6","higher","No","Yes","<10000","<=Level 1","Yes","No","BME","Female","16-44",0.64,0.46,0.7,0.35,0.35,0.43,0.1,0.463,0.3463,0.167,0.00923111695325557,2.68314780435033e-07
"8492","6","lower","Yes","No",">=10000","<=Level 1","Yes","No","White","Male","16-44",0.64,0.54,0.3,0.35,0.35,0.43,0.9,0.553,0.6537,0.557,0.00923111695325557,9.13597930158888e-06
"8493","6","higher","Yes","Yes",">=10000","<=Level 1","Yes","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.35,0.43,0.9,0.463,0.6537,0.167,0.00923111695325557,1.95360300449663e-06
"8494","6","lower","No","No",">=10000","<=Level 1","No","Yes","BME","Male","16-44",0.64,0.54,0.7,0.65,0.65,0.43,0.9,0.553,0.3463,0.557,0.00923111695325557,3.89490189785397e-05
"8495","6","intermediate","No","Yes","<10000","<=Level 1","Yes","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.35,0.43,0.1,0.463,0.3463,0.276,0.00923111695325557,1.90046739264506e-07
"8496","6","higher","No","No","<10000",">=level 2","No","No","White","Male",">=45",0.36,0.54,0.3,0.35,0.65,0.57,0.1,0.553,0.3463,0.167,0.00923111695325557,2.23265757124754e-07
"8497","6","lower","Yes","Yes",">=10000",">=level 2","Yes","Yes","White","Male",">=45",0.36,0.54,0.3,0.65,0.35,0.57,0.9,0.463,0.6537,0.557,0.00923111695325557,1.0592176425381e-05
"8498","6","intermediate","No","No",">=10000",">=level 2","No","Yes","BME","Male",">=45",0.36,0.54,0.7,0.65,0.65,0.57,0.9,0.553,0.3463,0.276,0.00923111695325557,1.43906144292865e-05
"8499","6","lower","No","Yes",">=10000","<=Level 1","No","Yes","White","Male",">=45",0.36,0.54,0.3,0.65,0.65,0.43,0.9,0.463,0.3463,0.557,0.00923111695325557,7.86136796452345e-06
"8500","6","lower","Yes","Yes","<10000","<=Level 1","Yes","No","BME","Male",">=45",0.36,0.54,0.7,0.35,0.35,0.43,0.1,0.463,0.6537,0.557,0.00923111695325557,1.11549536303683e-06
"8501","6","higher","No","No",">=10000",">=level 2","No","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.65,0.57,0.9,0.553,0.3463,0.167,0.00923111695325557,1.318646150722e-05
"8502","6","higher","Yes","Yes","<10000",">=level 2","Yes","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.35,0.57,0.1,0.463,0.6537,0.167,0.00923111695325557,2.87739977406481e-07
"8503","6","lower","No","Yes",">=10000","<=Level 1","No","No","White","Female",">=45",0.36,0.46,0.3,0.35,0.65,0.43,0.9,0.463,0.3463,0.557,0.00923111695325557,3.60592661620591e-06
"8504","6","intermediate","No","Yes","<10000",">=level 2","No","No","White","Male","16-44",0.64,0.54,0.3,0.35,0.65,0.57,0.1,0.463,0.3463,0.276,0.00923111695325557,5.49222174269098e-07
"8505","6","intermediate","No","No",">=10000","<=Level 1","Yes","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.35,0.43,0.9,0.553,0.3463,0.276,0.00923111695325557,2.0428998300636e-06
"8506","6","higher","No","No","<10000","<=Level 1","Yes","No","White","Male","16-44",0.64,0.54,0.3,0.35,0.35,0.43,0.1,0.553,0.3463,0.167,0.00923111695325557,1.61230752183658e-07
"8507","6","lower","Yes","Yes","<10000","<=Level 1","Yes","Yes","BME","Female",">=45",0.36,0.46,0.7,0.65,0.35,0.43,0.1,0.463,0.6537,0.557,0.00923111695325557,1.764725468508e-06
"8508","6","intermediate","Yes","Yes",">=10000",">=level 2","No","No","White","Male","16-44",0.64,0.54,0.3,0.35,0.65,0.57,0.9,0.463,0.6537,0.276,0.00923111695325557,9.33075026819921e-06
"8509","6","lower","No","No",">=10000",">=level 2","No","Yes","White","Female",">=45",0.36,0.46,0.3,0.65,0.65,0.57,0.9,0.553,0.3463,0.557,0.00923111695325557,1.06026087792495e-05
"8510","6","intermediate","Yes","Yes","<10000","<=Level 1","No","Yes","BME","Female",">=45",0.36,0.46,0.7,0.65,0.65,0.43,0.1,0.463,0.6537,0.276,0.00923111695325557,1.62396383200993e-06
"8511","6","lower","Yes","No",">=10000",">=level 2","Yes","Yes","BME","Female",">=45",0.36,0.46,0.7,0.65,0.35,0.57,0.9,0.553,0.6537,0.557,0.00923111695325557,2.51460748121737e-05
"8512","6","higher","Yes","No",">=10000","<=Level 1","Yes","Yes","BME","Male",">=45",0.36,0.54,0.7,0.65,0.35,0.43,0.9,0.553,0.6537,0.167,0.00923111695325557,6.6766868482101e-06
"8513","6","higher","No","No",">=10000","<=Level 1","No","No","BME","Male","16-44",0.64,0.54,0.7,0.35,0.65,0.43,0.9,0.553,0.3463,0.167,0.00923111695325557,6.28799933516267e-06
"8514","6","lower","Yes","Yes",">=10000","<=Level 1","Yes","No","White","Female",">=45",0.36,0.46,0.3,0.35,0.35,0.43,0.9,0.463,0.6537,0.557,0.00923111695325557,3.66519904997815e-06
"8515","6","higher","Yes","No","<10000","<=Level 1","No","No","BME","Female","16-44",0.64,0.46,0.7,0.35,0.65,0.43,0.1,0.553,0.6537,0.167,0.00923111695325557,1.12346628264349e-06
"8516","6","lower","Yes","No",">=10000",">=level 2","Yes","Yes","White","Male",">=45",0.36,0.54,0.3,0.65,0.35,0.57,0.9,0.553,0.6537,0.557,0.00923111695325557,1.26511308061246e-05
"8517","6","lower","No","Yes","<10000",">=level 2","No","Yes","White","Male","16-44",0.64,0.54,0.3,0.65,0.65,0.57,0.1,0.463,0.3463,0.557,0.00923111695325557,2.05844604755825e-06
"8518","6","intermediate","Yes","Yes",">=10000","<=Level 1","Yes","No","BME","Female",">=45",0.36,0.46,0.7,0.35,0.35,0.43,0.9,0.463,0.6537,0.276,0.00923111695325557,4.23768076873596e-06
"8519","6","intermediate","Yes","No","<10000",">=level 2","No","No","BME","Female","16-44",0.64,0.46,0.7,0.35,0.65,0.57,0.1,0.553,0.6537,0.276,0.00923111695325557,2.46126884257727e-06
"8520","6","higher","Yes","No","<10000","<=Level 1","Yes","No","White","Female",">=45",0.36,0.46,0.3,0.35,0.35,0.43,0.1,0.553,0.6537,0.167,0.00923111695325557,1.45834565535453e-07
"8521","6","intermediate","No","Yes","<10000",">=level 2","Yes","Yes","White","Female",">=45",0.36,0.46,0.3,0.65,0.35,0.57,0.1,0.463,0.3463,0.276,0.00923111695325557,2.63168958503943e-07
"8522","6","lower","No","No",">=10000","<=Level 1","Yes","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.35,0.43,0.9,0.553,0.3463,0.557,0.00923111695325557,4.12280871501965e-06
"8523","6","intermediate","No","No","<10000",">=level 2","No","No","BME","Male",">=45",0.36,0.54,0.7,0.35,0.65,0.57,0.1,0.553,0.3463,0.276,0.00923111695325557,8.60976931666717e-07
"8524","6","lower","Yes","Yes",">=10000","<=Level 1","No","No","BME","Male",">=45",0.36,0.54,0.7,0.35,0.65,0.43,0.9,0.463,0.6537,0.557,0.00923111695325557,1.86447082107584e-05
"8525","6","lower","Yes","Yes","<10000","<=Level 1","No","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.65,0.43,0.1,0.463,0.6537,0.557,0.00923111695325557,1.34455273791086e-06
"8526","6","intermediate","No","No","<10000","<=Level 1","Yes","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.35,0.43,0.1,0.553,0.3463,0.276,0.00923111695325557,2.26988870007066e-07
"8527","6","intermediate","Yes","No",">=10000",">=level 2","Yes","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.35,0.57,0.9,0.553,0.6537,0.276,0.00923111695325557,2.21514195831955e-05
"8528","6","higher","No","No",">=10000","<=Level 1","Yes","Yes","White","Female","16-44",0.64,0.46,0.3,0.65,0.35,0.43,0.9,0.553,0.3463,0.167,0.00923111695325557,2.29561880490066e-06
"8529","6","higher","No","No",">=10000","<=Level 1","Yes","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.35,0.43,0.9,0.553,0.3463,0.167,0.00923111695325557,1.23610243340805e-06
"8530","6","higher","No","Yes","<10000","<=Level 1","Yes","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.35,0.43,0.1,0.463,0.3463,0.167,0.00923111695325557,1.14992048757871e-07
"8531","6","higher","Yes","Yes",">=10000",">=level 2","Yes","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.35,0.57,0.9,0.463,0.6537,0.167,0.00923111695325557,1.12218591188527e-05
"8532","6","lower","No","No","<10000",">=level 2","No","Yes","BME","Male",">=45",0.36,0.54,0.7,0.65,0.65,0.57,0.1,0.553,0.3463,0.557,0.00923111695325557,3.22688093281506e-06
"8533","6","intermediate","No","Yes","<10000",">=level 2","Yes","No","White","Male","16-44",0.64,0.54,0.3,0.35,0.35,0.57,0.1,0.463,0.3463,0.276,0.00923111695325557,2.9573501691413e-07
"8534","6","higher","Yes","Yes",">=10000","<=Level 1","No","No","BME","Female","16-44",0.64,0.46,0.7,0.35,0.65,0.43,0.9,0.463,0.6537,0.167,0.00923111695325557,8.46561301948541e-06
"8535","6","higher","No","No",">=10000","<=Level 1","Yes","Yes","BME","Female",">=45",0.36,0.46,0.7,0.65,0.35,0.43,0.9,0.553,0.3463,0.167,0.00923111695325557,3.01299968143211e-06
"8536","6","intermediate","No","Yes","<10000","<=Level 1","Yes","No","BME","Female",">=45",0.36,0.46,0.7,0.35,0.35,0.43,0.1,0.463,0.3463,0.276,0.00923111695325557,2.49436345284664e-07
"8537","6","higher","No","Yes",">=10000","<=Level 1","Yes","Yes","White","Male",">=45",0.36,0.54,0.3,0.65,0.35,0.43,0.9,0.463,0.3463,0.167,0.00923111695325557,1.26915331453223e-06
"8538","6","lower","No","Yes","<10000",">=level 2","Yes","Yes","White","Female",">=45",0.36,0.46,0.3,0.65,0.35,0.57,0.1,0.463,0.3463,0.557,0.00923111695325557,5.31105470603972e-07
"8539","6","lower","No","No",">=10000",">=level 2","Yes","No","White","Male","16-44",0.64,0.54,0.3,0.35,0.35,0.57,0.9,0.553,0.3463,0.557,0.00923111695325557,6.4155739255968e-06
"8540","6","lower","No","No","<10000","<=Level 1","No","Yes","White","Male",">=45",0.36,0.54,0.3,0.65,0.65,0.43,0.1,0.553,0.3463,0.557,0.00923111695325557,1.04327729406803e-06
"8541","6","intermediate","No","Yes",">=10000",">=level 2","Yes","No","White","Female",">=45",0.36,0.46,0.3,0.35,0.35,0.57,0.9,0.463,0.3463,0.276,0.00923111695325557,1.27535726044218e-06
"8542","6","lower","Yes","Yes","<10000",">=level 2","Yes","No","BME","Female","16-44",0.64,0.46,0.7,0.35,0.35,0.57,0.1,0.463,0.6537,0.557,0.00923111695325557,2.23931770839894e-06
"8543","6","higher","Yes","No",">=10000",">=level 2","Yes","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.35,0.57,0.9,0.553,0.6537,0.167,0.00923111695325557,1.34032140231654e-05
"8544","6","intermediate","No","Yes",">=10000","<=Level 1","No","Yes","BME","Male",">=45",0.36,0.54,0.7,0.65,0.65,0.43,0.9,0.463,0.3463,0.276,0.00923111695325557,9.08926565377577e-06
"8545","6","intermediate","Yes","No","<10000",">=level 2","No","Yes","BME","Male",">=45",0.36,0.54,0.7,0.65,0.65,0.57,0.1,0.553,0.6537,0.276,0.00923111695325557,3.01830290128168e-06
"8546","6","higher","No","Yes",">=10000","<=Level 1","No","No","White","Male",">=45",0.36,0.54,0.3,0.35,0.65,0.43,0.9,0.463,0.3463,0.167,0.00923111695325557,1.26915331453223e-06
"8547","6","higher","No","Yes",">=10000",">=level 2","Yes","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.35,0.57,0.9,0.463,0.3463,0.167,0.00923111695325557,1.37188188401832e-06
"8548","6","lower","Yes","Yes",">=10000",">=level 2","Yes","No","BME","Male",">=45",0.36,0.54,0.7,0.35,0.35,0.57,0.9,0.463,0.6537,0.557,0.00923111695325557,1.33081190985556e-05
"8549","6","intermediate","Yes","No","<10000","<=Level 1","No","Yes","White","Male","16-44",0.64,0.54,0.3,0.65,0.65,0.43,0.1,0.553,0.6537,0.276,0.00923111695325557,1.73483074025213e-06
"8550","6","intermediate","No","No","<10000",">=level 2","No","No","BME","Male","16-44",0.64,0.54,0.7,0.35,0.65,0.57,0.1,0.553,0.3463,0.276,0.00923111695325557,1.53062565629638e-06
"8551","6","intermediate","Yes","No","<10000",">=level 2","Yes","No","BME","Female","16-44",0.64,0.46,0.7,0.35,0.35,0.57,0.1,0.553,0.6537,0.276,0.00923111695325557,1.32529860754161e-06
"8552","6","intermediate","No","No",">=10000",">=level 2","No","No","White","Female","16-44",0.64,0.46,0.3,0.35,0.65,0.57,0.9,0.553,0.3463,0.276,0.00923111695325557,5.02919858497384e-06
"8553","6","higher","No","Yes",">=10000",">=level 2","No","Yes","BME","Male","16-44",0.64,0.54,0.7,0.65,0.65,0.57,0.9,0.463,0.3463,0.167,0.00923111695325557,1.29604493515023e-05
"8554","6","higher","No","Yes","<10000",">=level 2","Yes","No","BME","Male",">=45",0.36,0.54,0.7,0.35,0.35,0.57,0.1,0.463,0.3463,0.167,0.00923111695325557,2.34860213840093e-07
"8555","6","intermediate","No","Yes",">=10000",">=level 2","Yes","No","BME","Female",">=45",0.36,0.46,0.7,0.35,0.35,0.57,0.9,0.463,0.3463,0.276,0.00923111695325557,2.97583360769843e-06
"8556","6","higher","No","No",">=10000","<=Level 1","No","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.65,0.43,0.9,0.553,0.3463,0.167,0.00923111695325557,9.94768148790284e-06
"8557","6","higher","No","Yes",">=10000",">=level 2","No","No","BME","Male","16-44",0.64,0.54,0.7,0.35,0.65,0.57,0.9,0.463,0.3463,0.167,0.00923111695325557,6.97870349696278e-06
"8558","6","higher","Yes","No","<10000","<=Level 1","No","Yes","BME","Female",">=45",0.36,0.46,0.7,0.65,0.65,0.43,0.1,0.553,0.6537,0.167,0.00923111695325557,1.17362102740436e-06
"8559","6","lower","Yes","No",">=10000","<=Level 1","No","No","BME","Female",">=45",0.36,0.46,0.7,0.35,0.65,0.43,0.9,0.553,0.6537,0.557,0.00923111695325557,1.8969845910938e-05
"8560","6","intermediate","No","Yes","<10000","<=Level 1","No","No","BME","Male",">=45",0.36,0.54,0.7,0.35,0.65,0.43,0.1,0.463,0.3463,0.276,0.00923111695325557,5.43802218601969e-07
"8561","6","higher","No","Yes",">=10000","<=Level 1","Yes","No","BME","Female","16-44",0.64,0.46,0.7,0.35,0.35,0.43,0.9,0.463,0.3463,0.167,0.00923111695325557,2.4148330239153e-06
"8562","6","lower","No","No",">=10000",">=level 2","No","Yes","BME","Male","16-44",0.64,0.54,0.7,0.65,0.65,0.57,0.9,0.553,0.3463,0.557,0.00923111695325557,5.1630094925041e-05
"8563","6","lower","No","No",">=10000",">=level 2","No","No","BME","Male","16-44",0.64,0.54,0.7,0.35,0.65,0.57,0.9,0.553,0.3463,0.557,0.00923111695325557,2.78008203442528e-05
"8564","6","lower","No","No","<10000","<=Level 1","No","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.65,0.43,0.1,0.553,0.3463,0.557,0.00923111695325557,3.68653266052022e-06
"8565","6","intermediate","Yes","Yes",">=10000",">=level 2","No","No","White","Female",">=45",0.36,0.46,0.3,0.35,0.65,0.57,0.9,0.463,0.6537,0.276,0.00923111695325557,4.47098450351212e-06
"8566","6","lower","No","Yes","<10000",">=level 2","No","Yes","White","Female","16-44",0.64,0.46,0.3,0.65,0.65,0.57,0.1,0.463,0.3463,0.557,0.00923111695325557,1.75349107754962e-06
"8567","6","lower","Yes","Yes","<10000","<=Level 1","No","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.65,0.43,0.1,0.463,0.6537,0.557,0.00923111695325557,5.82639519761371e-06
"8568","6","intermediate","No","Yes",">=10000",">=level 2","No","Yes","White","Male","16-44",0.64,0.54,0.3,0.65,0.65,0.57,0.9,0.463,0.3463,0.276,0.00923111695325557,9.17985634135493e-06
"8569","6","lower","Yes","No","<10000","<=Level 1","Yes","Yes","BME","Male","16-44",0.64,0.54,0.7,0.65,0.35,0.43,0.1,0.553,0.6537,0.557,0.00923111695325557,4.39880484891317e-06
"8570","6","lower","No","Yes",">=10000",">=level 2","Yes","No","BME","Female",">=45",0.36,0.46,0.7,0.35,0.35,0.57,0.9,0.463,0.3463,0.557,0.00923111695325557,6.00557724452183e-06
"8571","6","intermediate","Yes","No",">=10000","<=Level 1","Yes","No","White","Female",">=45",0.36,0.46,0.3,0.35,0.35,0.43,0.9,0.553,0.6537,0.276,0.00923111695325557,2.16918000473093e-06
"8572","6","intermediate","Yes","No","<10000",">=level 2","No","Yes","White","Female",">=45",0.36,0.46,0.3,0.65,0.65,0.57,0.1,0.553,0.6537,0.276,0.00923111695325557,1.10192010681712e-06
"8573","6","intermediate","No","No","<10000","<=Level 1","Yes","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.35,0.43,0.1,0.553,0.3463,0.276,0.00923111695325557,9.83618436697287e-07
"8574","6","lower","Yes","Yes",">=10000","<=Level 1","Yes","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.35,0.43,0.9,0.463,0.6537,0.557,0.00923111695325557,2.8235607496128e-05
"8575","6","higher","No","Yes","<10000",">=level 2","No","Yes","BME","Male","16-44",0.64,0.54,0.7,0.65,0.65,0.57,0.1,0.463,0.3463,0.167,0.00923111695325557,1.4400499279447e-06
"8576","6","higher","No","No",">=10000","<=Level 1","No","Yes","BME","Female",">=45",0.36,0.46,0.7,0.65,0.65,0.43,0.9,0.553,0.3463,0.167,0.00923111695325557,5.59557083694535e-06
"8577","6","intermediate","No","No",">=10000","<=Level 1","Yes","Yes","White","Male","16-44",0.64,0.54,0.3,0.65,0.35,0.43,0.9,0.553,0.3463,0.276,0.00923111695325557,4.45377540591505e-06
"8578","6","intermediate","No","No",">=10000","<=Level 1","Yes","No","White","Female",">=45",0.36,0.46,0.3,0.35,0.35,0.43,0.9,0.553,0.3463,0.276,0.00923111695325557,1.14913115441077e-06
"8579","6","lower","Yes","No",">=10000",">=level 2","No","No","BME","Male",">=45",0.36,0.54,0.7,0.35,0.65,0.57,0.9,0.553,0.6537,0.557,0.00923111695325557,2.95193052142908e-05
"8580","6","intermediate","Yes","Yes","<10000",">=level 2","No","No","BME","Male","16-44",0.64,0.54,0.7,0.35,0.65,0.57,0.1,0.463,0.6537,0.276,0.00923111695325557,2.41908340286646e-06
"8581","6","lower","No","No",">=10000",">=level 2","Yes","No","BME","Male","16-44",0.64,0.54,0.7,0.35,0.35,0.57,0.9,0.553,0.3463,0.557,0.00923111695325557,1.49696724930592e-05
"8582","6","intermediate","Yes","Yes",">=10000",">=level 2","No","No","White","Male",">=45",0.36,0.54,0.3,0.35,0.65,0.57,0.9,0.463,0.6537,0.276,0.00923111695325557,5.24854702586205e-06
"8583","6","lower","No","No","<10000",">=level 2","No","Yes","BME","Male","16-44",0.64,0.54,0.7,0.65,0.65,0.57,0.1,0.553,0.3463,0.557,0.00923111695325557,5.73667721389344e-06
"8584","6","lower","Yes","No","<10000",">=level 2","Yes","Yes","White","Male","16-44",0.64,0.54,0.3,0.65,0.35,0.57,0.1,0.553,0.6537,0.557,0.00923111695325557,2.49898880120981e-06
"8585","6","lower","Yes","No","<10000",">=level 2","Yes","Yes","BME","Male",">=45",0.36,0.54,0.7,0.65,0.35,0.57,0.1,0.553,0.6537,0.557,0.00923111695325557,3.27992280158787e-06
"8586","6","intermediate","Yes","Yes",">=10000",">=level 2","Yes","No","BME","Female",">=45",0.36,0.46,0.7,0.35,0.35,0.57,0.9,0.463,0.6537,0.276,0.00923111695325557,5.61739078646394e-06
"8587","6","intermediate","No","No","<10000","<=Level 1","No","No","White","Male","16-44",0.64,0.54,0.3,0.35,0.65,0.43,0.1,0.553,0.3463,0.276,0.00923111695325557,4.94863933990561e-07
"8588","6","lower","No","No","<10000",">=level 2","No","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.65,0.57,0.1,0.553,0.3463,0.557,0.00923111695325557,4.88679910813145e-06
"8589","6","lower","Yes","No","<10000","<=Level 1","Yes","No","White","Female",">=45",0.36,0.46,0.3,0.35,0.35,0.43,0.1,0.553,0.6537,0.557,0.00923111695325557,4.86406305408667e-07
"8590","6","lower","No","No",">=10000","<=Level 1","Yes","Yes","White","Female",">=45",0.36,0.46,0.3,0.65,0.35,0.43,0.9,0.553,0.3463,0.557,0.00923111695325557,4.3068626755116e-06
"8591","6","lower","Yes","No",">=10000","<=Level 1","No","No","White","Female",">=45",0.36,0.46,0.3,0.35,0.65,0.43,0.9,0.553,0.6537,0.557,0.00923111695325557,8.12993396183058e-06
"8592","6","lower","No","No",">=10000","<=Level 1","Yes","Yes","BME","Male",">=45",0.36,0.54,0.7,0.65,0.35,0.43,0.9,0.553,0.3463,0.557,0.00923111695325557,1.17970586329231e-05
"8593","6","higher","Yes","No",">=10000",">=level 2","No","Yes","White","Female",">=45",0.36,0.46,0.3,0.65,0.65,0.57,0.9,0.553,0.6537,0.167,0.00923111695325557,6.00067362516715e-06
"8594","6","intermediate","Yes","No","<10000",">=level 2","No","Yes","White","Female","16-44",0.64,0.46,0.3,0.65,0.65,0.57,0.1,0.553,0.6537,0.276,0.00923111695325557,1.95896907878599e-06
"8595","6","intermediate","No","No",">=10000",">=level 2","No","Yes","BME","Female","16-44",0.64,0.46,0.7,0.65,0.65,0.57,0.9,0.553,0.3463,0.276,0.00923111695325557,2.179319386822e-05
"8596","6","higher","Yes","No","<10000",">=level 2","Yes","No","White","Male","16-44",0.64,0.54,0.3,0.35,0.35,0.57,0.1,0.553,0.6537,0.167,0.00923111695325557,4.03441224777553e-07
